side,entry_minute,entry_improve_cents,ttl_minutes,tp_cents,stop_minute,stop_exit_ttl_minutes,stop_exit_improve_cents,max_entry_spread_cents,max_stop_spread_cents,fallback,attempts,fills,fill_rate,exits,exit_rate_given_fill,mean_entry_px_filled,mean_fill_minute,win_rate_given_fill,mean_settle_pnl_cents_per_fill,mean_pnl_cents_per_attempt,mean_pnl_cents_per_fill,ev_cents_per_hour_per_contract
NO,9,1,3,2,12,2,0,30,20,taker_exit,581,425,0.7314974182444062,419,0.9858823529411764,42.025882352941174,9.270588235294118,0.4023529411764706,-1.7905882352941176,-5.06368330464716,-6.92235294117647,-20.25473321858864
NO,9,2,3,2,11,1,1,40,40,taker_exit,589,438,0.7436332767402377,438,1.0,42.68493150684932,9.237442922374429,0.408675799086758,-1.817351598173516,-5.064516129032258,-6.810502283105023,-20.258064516129032
NO,7,1,1,3,10,2,1,40,30,taker_exit,591,351,0.5939086294416244,350,0.9971509971509972,47.11965811965812,7,0.42450142450142453,-4.669515669515669,-5.065989847715736,-8.52991452991453,-20.263959390862944
NO,10,0,3,2,13,1,2,40,20,taker_exit,585,387,0.6615384615384615,379,0.979328165374677,39.28940568475452,10.310077519379846,0.3695090439276486,-2.338501291989664,-5.066666666666666,-7.658914728682171,-20.266666666666666
NO,6,1,1,0,11,1,0,20,30,taker_exit,567,341,0.6014109347442681,341,1.0,48.712609970674485,6,0.4340175953079179,-5.310850439882698,-5.067019400352733,-8.425219941348974,-20.268077601410933
NO,9,2,3,2,12,1,0,30,20,taker_exit,581,436,0.7504302925989673,429,0.9839449541284404,42.658256880733944,9.23165137614679,0.4105504587155963,-1.603211009174312,-5.067125645438899,-6.752293577981652,-20.268502581755595
NO,7,0,1,2,11,2,2,20,30,taker_exit,573,308,0.537521815008726,308,1.0,46.47727272727273,7,0.4090909090909091,-5.568181818181818,-5.0680628272251305,-9.428571428571429,-20.272251308900522
NO,7,0,1,2,11,2,2,20,40,taker_exit,573,308,0.537521815008726,308,1.0,46.47727272727273,7,0.4090909090909091,-5.568181818181818,-5.0680628272251305,-9.428571428571429,-20.272251308900522
NO,8,2,2,3,11,2,0,30,20,taker_exit,584,414,0.708904109589041,409,0.9879227053140096,45.36231884057971,8.1256038647343,0.4323671497584541,-2.1256038647342996,-5.070205479452055,-7.1521739130434785,-20.28082191780822
NO,3,0,1,0,11,1,1,40,30,taker_exit,593,317,0.5345699831365935,317,1.0,47.8422712933754,3,0.43217665615141954,-4.624605678233438,-5.072512647554806,-9.488958990536277,-20.290050590219224
NO,10,0,2,3,12,2,0,40,20,taker_exit,585,354,0.6051282051282051,347,0.980225988700565,40.88418079096045,10.152542372881356,0.3813559322033898,-2.748587570621469,-5.073504273504273,-8.384180790960452,-20.294017094017093
NO,6,0,1,0,10,1,2,20,20,taker_exit,567,310,0.54673721340388,308,0.9935483870967742,48.12258064516129,6,0.4161290322580645,-6.509677419354839,-5.074074074074074,-9.280645161290323,-20.296296296296298
NO,10,0,3,3,12,2,2,30,20,taker_exit,577,387,0.6707105719237435,379,0.979328165374677,39.28940568475452,10.310077519379846,0.3695090439276486,-2.338501291989664,-5.076256499133449,-7.568475452196383,-20.305025996533796
NO,4,0,1,1,13,2,2,30,20,taker_exit,585,308,0.5264957264957265,306,0.9935064935064936,46.12987012987013,4,0.44155844155844154,-1.974025974025974,-5.076923076923077,-9.642857142857142,-20.307692307692307
NO,9,0,3,1,12,2,2,20,30,taker_exit,562,389,0.6921708185053381,387,0.9948586118251928,40.36246786632391,9.295629820051413,0.38303341902313626,-2.0591259640102826,-5.07829181494662,-7.336760925449871,-20.31316725978648
NO,10,0,3,3,12,2,2,40,30,taker_exit,585,387,0.6615384615384615,385,0.9948320413436692,39.28940568475452,10.310077519379846,0.3695090439276486,-2.338501291989664,-5.078632478632478,-7.677002583979328,-20.314529914529913
NO,5,1,1,3,12,1,0,40,40,taker_exit,592,352,0.5945945945945946,351,0.9971590909090909,48.3125,5,0.45454545454545453,-2.8579545454545454,-5.079391891891892,-8.542613636363637,-20.31756756756757
NO,4,1,1,1,10,2,0,40,20,taker_exit,590,345,0.5847457627118644,343,0.9942028985507246,47.84347826086957,4,0.463768115942029,-1.4666666666666666,-5.079661016949153,-8.68695652173913,-20.318644067796612
NO,7,1,1,2,11,1,1,20,30,taker_exit,573,348,0.6073298429319371,348,1.0,47.17528735632184,7,0.42528735632183906,-4.646551724137931,-5.0802792321116925,-8.364942528735632,-20.32111692844677
NO,7,0,1,1,10,2,0,20,30,taker_exit,573,308,0.537521815008726,307,0.9967532467532467,46.47727272727273,7,0.4090909090909091,-5.568181818181818,-5.0802792321116925,-9.4512987012987,-20.32111692844677
NO,5,0,1,3,11,2,0,20,30,taker_exit,562,321,0.5711743772241993,320,0.9968847352024922,48.018691588785046,5,0.4485981308411215,-3.1588785046728973,-5.081850533807829,-8.897196261682243,-20.327402135231317
NO,5,0,1,3,11,2,0,20,40,taker_exit,562,321,0.5711743772241993,320,0.9968847352024922,48.018691588785046,5,0.4485981308411215,-3.1588785046728973,-5.081850533807829,-8.897196261682243,-20.327402135231317
NO,8,1,3,3,11,1,0,20,20,taker_exit,562,421,0.7491103202846975,418,0.9928741092636579,44.26128266033254,8.26603325415677,0.4180522565320665,-2.456057007125891,-5.081850533807829,-6.783847980997625,-20.327402135231317
NO,9,2,3,2,11,2,1,30,20,taker_exit,581,436,0.7504302925989673,430,0.9862385321100917,42.658256880733944,9.23165137614679,0.4105504587155963,-1.603211009174312,-5.082616179001721,-6.772935779816514,-20.330464716006883
NO,9,2,3,3,12,1,0,30,20,taker_exit,581,436,0.7504302925989673,429,0.9839449541284404,42.658256880733944,9.23165137614679,0.4105504587155963,-1.603211009174312,-5.082616179001721,-6.772935779816514,-20.330464716006883
NO,4,0,2,0,11,2,2,40,20,taker_exit,590,373,0.6322033898305085,368,0.9865951742627346,47.24932975871314,4.174262734584451,0.44235924932975873,-3.013404825737265,-5.083050847457627,-8.040214477211796,-20.332203389830507
NO,4,1,1,2,13,2,2,40,20,taker_exit,590,345,0.5847457627118644,341,0.9884057971014493,47.84347826086957,4,0.463768115942029,-1.4666666666666666,-5.083050847457627,-8.692753623188405,-20.332203389830507
NO,9,2,3,1,11,2,0,40,20,taker_exit,589,438,0.7436332767402377,430,0.9817351598173516,42.68493150684932,9.237442922374429,0.408675799086758,-1.817351598173516,-5.083191850594227,-6.835616438356165,-20.33276740237691
NO,7,1,1,1,11,1,2,30,30,taker_exit,587,351,0.5979557069846678,351,1.0,47.11965811965812,7,0.42450142450142453,-4.669515669515669,-5.083475298126065,-8.501424501424502,-20.33390119250426
NO,7,0,1,1,12,2,1,20,20,taker_exit,573,308,0.537521815008726,305,0.9902597402597403,46.47727272727273,7,0.4090909090909091,-5.568181818181818,-5.0837696335078535,-9.457792207792208,-20.335078534031414
NO,10,1,2,3,12,2,1,20,30,taker_exit,561,383,0.6827094474153298,382,0.9973890339425587,41.86161879895561,10.12532637075718,0.39425587467362927,-2.436031331592689,-5.0837789661319075,-7.446475195822455,-20.33511586452763
NO,7,0,2,0,13,1,1,40,30,taker_exit,591,369,0.6243654822335025,362,0.981029810298103,45.859078590785906,7.159891598915989,0.4146341463414634,-4.3956639566395665,-5.084602368866328,-8.143631436314363,-20.338409475465312
NO,6,0,2,0,12,1,2,40,20,taker_exit,591,365,0.6175972927241963,356,0.9753424657534246,47.11232876712329,6.145205479452055,0.42191780821917807,-4.920547945205479,-5.084602368866328,-8.232876712328768,-20.338409475465312
NO,4,0,1,2,12,1,0,20,20,taker_exit,562,307,0.5462633451957295,305,0.993485342019544,46.14332247557003,4,0.44299674267100975,-1.8436482084690553,-5.085409252669039,-9.309446254071661,-20.341637010676155
NO,8,2,3,1,12,2,2,20,40,taker_exit,562,431,0.7669039145907474,431,1.0,44.66357308584687,8.222737819025522,0.4245939675174014,-2.2041763341067284,-5.085409252669039,-6.631090487238979,-20.341637010676155
NO,9,1,3,3,13,2,1,30,40,taker_exit,581,425,0.7314974182444062,425,1.0,42.025882352941174,9.270588235294118,0.4023529411764706,-1.7905882352941176,-5.087779690189329,-6.955294117647059,-20.351118760757316
NO,7,1,1,3,11,2,1,20,20,taker_exit,573,348,0.6073298429319371,346,0.9942528735632183,47.17528735632184,7,0.42528735632183906,-4.646551724137931,-5.0907504363001745,-8.382183908045977,-20.363001745200698
NO,7,1,1,1,13,1,2,40,20,taker_exit,591,351,0.5939086294416244,347,0.9886039886039886,47.11965811965812,7,0.42450142450142453,-4.669515669515669,-5.091370558375634,-8.572649572649572,-20.365482233502537
NO,8,1,2,3,12,2,0,30,30,taker_exit,584,398,0.6815068493150684,397,0.9974874371859297,44.91959798994975,8.140703517587939,0.4296482412060301,-1.9547738693467336,-5.092465753424658,-7.472361809045226,-20.36986301369863
NO,10,1,2,1,12,2,0,40,30,taker_exit,585,387,0.6615384615384615,386,0.9974160206718347,41.87596899224806,10.126614987080103,0.39018087855297157,-2.8578811369509043,-5.094017094017094,-7.700258397932816,-20.376068376068375
NO,3,0,1,0,11,1,0,40,30,taker_exit,593,317,0.5345699831365935,317,1.0,47.8422712933754,3,0.43217665615141954,-4.624605678233438,-5.094435075885329,-9.529968454258675,-20.377740303541316
NO,4,0,2,0,11,1,1,40,40,taker_exit,590,373,0.6322033898305085,373,1.0,47.24932975871314,4.174262734584451,0.44235924932975873,-3.013404825737265,-5.094915254237288,-8.058981233243967,-20.379661016949154
NO,7,2,2,0,12,1,1,30,20,taker_exit,587,411,0.7001703577512777,401,0.975669099756691,47.10705596107056,7.099756690997567,0.4306569343065693,-4.041362530413625,-5.095400340715503,-7.2773722627737225,-20.38160136286201
NO,7,1,1,3,12,1,2,20,30,taker_exit,573,348,0.6073298429319371,346,0.9942528735632183,47.17528735632184,7,0.42528735632183906,-4.646551724137931,-5.097731239092496,-8.39367816091954,-20.390924956369982
NO,8,0,3,0,10,2,1,40,40,taker_exit,590,398,0.6745762711864407,398,1.0,42.35427135678392,8.339195979899497,0.39949748743718594,-2.4045226130653266,-5.098305084745762,-7.557788944723618,-20.39322033898305
NO,9,1,3,3,13,1,0,40,30,taker_exit,589,427,0.7249575551782682,427,1.0,42.05152224824356,9.276346604215457,0.40046838407494145,-2.0046838407494145,-5.098471986417657,-7.032786885245901,-20.393887945670627
NO,9,2,2,2,12,2,0,30,20,taker_exit,581,414,0.7125645438898451,407,0.9830917874396136,42.38164251207729,9.13768115942029,0.4082125603864734,-1.5603864734299517,-5.099827882960413,-7.157004830917875,-20.39931153184165
NO,9,2,3,0,12,2,2,40,20,taker_exit,589,438,0.7436332767402377,426,0.9726027397260274,42.68493150684932,9.237442922374429,0.408675799086758,-1.817351598173516,-5.100169779286927,-6.858447488584475,-20.400679117147707
NO,9,0,3,3,13,2,1,40,40,taker_exit,589,397,0.6740237691001698,397,1.0,40.50125944584383,9.30478589420655,0.380352644836272,-2.465994962216625,-5.100169779286927,-7.566750629722922,-20.400679117147707
NO,9,0,3,3,13,2,1,40,30,taker_exit,589,397,0.6740237691001698,397,1.0,40.50125944584383,9.30478589420655,0.380352644836272,-2.465994962216625,-5.100169779286927,-7.566750629722922,-20.400679117147707
NO,8,2,3,1,10,2,1,30,20,taker_exit,584,442,0.7568493150684932,435,0.9841628959276018,44.42986425339367,8.244343891402714,0.4230769230769231,-2.1221719457013575,-5.101027397260274,-6.739819004524887,-20.404109589041095
NO,9,1,3,3,11,2,0,40,20,taker_exit,589,427,0.7249575551782682,419,0.9812646370023419,42.05152224824356,9.276346604215457,0.40046838407494145,-2.0046838407494145,-5.101867572156197,-7.037470725995316,-20.407470288624786
NO,9,2,3,3,13,1,1,40,30,taker_exit,589,438,0.7436332767402377,437,0.997716894977169,42.68493150684932,9.237442922374429,0.408675799086758,-1.817351598173516,-5.101867572156197,-6.860730593607306,-20.407470288624786
NO,9,2,2,3,12,2,2,40,40,taker_exit,589,415,0.7045840407470289,415,1.0,42.42650602409638,9.139759036144579,0.4072289156626506,-1.7036144578313253,-5.101867572156197,-7.240963855421687,-20.407470288624786
NO,10,1,2,1,12,2,0,30,20,taker_exit,577,387,0.6707105719237435,380,0.9819121447028424,41.87596899224806,10.126614987080103,0.39018087855297157,-2.8578811369509043,-5.102253032928942,-7.607235142118863,-20.40901213171577
NO,7,2,1,0,10,2,0,20,20,taker_exit,573,367,0.6404886561954625,364,0.9918256130790191,47.23160762942779,7,0.4250681198910082,-4.724795640326976,-5.102966841186737,-7.967302452316076,-20.411867364746946
NO,6,1,1,0,10,1,0,20,40,taker_exit,567,341,0.6014109347442681,341,1.0,48.712609970674485,6,0.4340175953079179,-5.310850439882698,-5.1040564373897706,-8.486803519061583,-20.416225749559082
NO,8,0,3,3,11,2,1,40,30,taker_exit,590,398,0.6745762711864407,398,1.0,42.35427135678392,8.339195979899497,0.39949748743718594,-2.4045226130653266,-5.105084745762712,-7.567839195979899,-20.420338983050847
NO,8,2,3,1,10,2,1,30,30,taker_exit,584,442,0.7568493150684932,441,0.997737556561086,44.42986425339367,8.244343891402714,0.4230769230769231,-2.1221719457013575,-5.1061643835616435,-6.746606334841629,-20.424657534246574
NO,4,0,2,0,11,2,0,20,30,taker_exit,562,367,0.6530249110320284,367,1.0,47.427792915531334,4.163487738419619,0.44686648501362397,-2.741144414168937,-5.106761565836299,-7.820163487738419,-20.427046263345197
NO,4,1,2,0,13,2,2,40,20,taker_exit,590,400,0.6779661016949152,390,0.975,48.305,4.1375,0.4575,-2.555,-5.106779661016949,-7.5325,-20.427118644067797
NO,6,1,1,0,13,1,2,20,20,taker_exit,567,341,0.6014109347442681,333,0.9765395894428153,48.712609970674485,6,0.4340175953079179,-5.310850439882698,-5.107583774250441,-8.49266862170088,-20.430335097001763
NO,8,0,3,0,10,2,0,40,40,taker_exit,590,398,0.6745762711864407,398,1.0,42.35427135678392,8.339195979899497,0.39949748743718594,-2.4045226130653266,-5.1084745762711865,-7.57286432160804,-20.433898305084746
NO,4,0,2,0,11,2,2,20,40,taker_exit,562,367,0.6530249110320284,367,1.0,47.427792915531334,4.163487738419619,0.44686648501362397,-2.741144414168937,-5.108540925266904,-7.822888283378747,-20.434163701067614
NO,10,1,2,3,12,2,2,30,40,taker_exit,577,387,0.6707105719237435,387,1.0,41.87596899224806,10.126614987080103,0.39018087855297157,-2.8578811369509043,-5.109185441941075,-7.6175710594315245,-20.4367417677643
NO,4,2,1,1,10,1,2,30,20,taker_exit,585,375,0.6410256410256411,372,0.992,48.18666666666667,4,0.4613333333333333,-2.0533333333333332,-5.109401709401709,-7.970666666666666,-20.437606837606836
NO,3,2,1,0,12,1,2,30,30,taker_exit,590,382,0.6474576271186441,381,0.9973821989528796,49.31937172774869,3,0.468586387434555,-2.4607329842931938,-5.110169491525424,-7.892670157068062,-20.440677966101696
NO,9,0,3,3,13,2,2,40,20,taker_exit,589,397,0.6740237691001698,393,0.9899244332493703,40.50125944584383,9.30478589420655,0.380352644836272,-2.465994962216625,-5.110356536502547,-7.581863979848866,-20.441426146010187
NO,6,0,1,0,13,2,0,30,20,taker_exit,589,312,0.5297113752122241,304,0.9743589743589743,48.083333333333336,6,0.4166666666666667,-6.416666666666667,-5.110356536502547,-9.647435897435898,-20.441426146010187
NO,4,0,2,0,13,1,0,30,30,taker_exit,585,372,0.6358974358974359,369,0.9919354838709677,47.276881720430104,4.172043010752688,0.4435483870967742,-2.922043010752688,-5.111111111111111,-8.03763440860215,-20.444444444444443
NO,8,2,3,2,11,1,2,30,20,taker_exit,584,442,0.7568493150684932,436,0.9864253393665159,44.42986425339367,8.244343891402714,0.4230769230769231,-2.1221719457013575,-5.111301369863014,-6.753393665158371,-20.445205479452056
NO,5,1,1,3,11,1,0,30,40,taker_exit,590,352,0.5966101694915255,351,0.9971590909090909,48.3125,5,0.45454545454545453,-2.8579545454545454,-5.111864406779661,-8.568181818181818,-20.447457627118645
NO,7,1,1,3,11,1,2,20,30,taker_exit,573,348,0.6073298429319371,348,1.0,47.17528735632184,7,0.42528735632183906,-4.646551724137931,-5.113438045375218,-8.419540229885058,-20.45375218150087
NO,9,2,3,2,12,1,2,40,40,taker_exit,589,438,0.7436332767402377,438,1.0,42.68493150684932,9.237442922374429,0.408675799086758,-1.817351598173516,-5.113752122241086,-6.876712328767123,-20.455008488964346
NO,8,2,3,0,10,2,2,30,30,taker_exit,584,442,0.7568493150684932,440,0.995475113122172,44.42986425339367,8.244343891402714,0.4230769230769231,-2.1221719457013575,-5.114726027397261,-6.757918552036199,-20.458904109589042
NO,7,1,1,2,11,2,1,20,30,taker_exit,573,348,0.6073298429319371,348,1.0,47.17528735632184,7,0.42528735632183906,-4.646551724137931,-5.115183246073299,-8.422413793103448,-20.460732984293195
NO,7,0,1,2,12,2,1,20,30,taker_exit,573,308,0.537521815008726,306,0.9935064935064936,46.47727272727273,7,0.4090909090909091,-5.568181818181818,-5.115183246073299,-9.516233766233766,-20.460732984293195
NO,10,1,3,0,13,2,1,40,30,taker_exit,585,414,0.7076923076923077,405,0.9782608695652174,40.690821256038646,10.248792270531402,0.38405797101449274,-2.285024154589372,-5.116239316239316,-7.229468599033816,-20.464957264957263
NO,8,1,3,3,11,1,1,40,20,taker_exit,590,432,0.7322033898305085,426,0.9861111111111112,44.023148148148145,8.282407407407407,0.41435185185185186,-2.587962962962963,-5.1169491525423725,-6.988425925925926,-20.46779661016949
NO,4,0,1,3,12,2,2,20,30,taker_exit,562,307,0.5462633451957295,307,1.0,46.14332247557003,4,0.44299674267100975,-1.8436482084690553,-5.117437722419929,-9.368078175895766,-20.469750889679716
NO,5,1,1,3,11,2,0,30,40,taker_exit,590,352,0.5966101694915255,351,0.9971590909090909,48.3125,5,0.45454545454545453,-2.8579545454545454,-5.11864406779661,-8.579545454545455,-20.47457627118644
NO,5,1,1,3,10,2,2,40,20,taker_exit,592,352,0.5945945945945946,350,0.9943181818181818,48.3125,5,0.45454545454545453,-2.8579545454545454,-5.1199324324324325,-8.610795454545455,-20.47972972972973
NO,7,1,1,1,12,1,0,40,30,taker_exit,591,351,0.5939086294416244,349,0.9943019943019943,47.11965811965812,7,0.42450142450142453,-4.669515669515669,-5.120135363790186,-8.621082621082621,-20.480541455160743
NO,7,2,1,3,10,1,0,30,20,taker_exit,587,370,0.6303236797274276,366,0.9891891891891892,47.18648648648649,7,0.4243243243243243,-4.754054054054054,-5.120954003407155,-8.124324324324323,-20.48381601362862
NO,4,1,1,3,13,1,1,30,30,taker_exit,585,345,0.5897435897435898,343,0.9942028985507246,47.84347826086957,4,0.463768115942029,-1.4666666666666666,-5.121367521367521,-8.684057971014493,-20.485470085470084
NO,4,1,1,3,13,2,0,40,40,taker_exit,590,345,0.5847457627118644,345,1.0,47.84347826086957,4,0.463768115942029,-1.4666666666666666,-5.122033898305085,-8.759420289855072,-20.48813559322034
NO,5,0,1,3,10,1,2,40,30,taker_exit,592,322,0.543918918918919,322,1.0,48.08074534161491,5,0.4472049689440994,-3.360248447204969,-5.1233108108108105,-9.419254658385093,-20.493243243243242
NO,10,0,2,3,13,1,1,20,30,taker_exit,561,350,0.6238859180035651,346,0.9885714285714285,40.86857142857143,10.151428571428571,0.38571428571428573,-2.297142857142857,-5.124777183600713,-8.214285714285714,-20.499108734402853
NO,7,2,1,3,13,1,1,40,40,taker_exit,591,370,0.626057529610829,370,1.0,47.18648648648649,7,0.4243243243243243,-4.754054054054054,-5.125211505922166,-8.186486486486487,-20.500846023688663
NO,8,0,3,3,11,2,0,40,30,taker_exit,590,398,0.6745762711864407,398,1.0,42.35427135678392,8.339195979899497,0.39949748743718594,-2.4045226130653266,-5.125423728813559,-7.597989949748744,-20.501694915254237
NO,7,1,1,1,11,1,1,20,20,taker_exit,573,348,0.6073298429319371,346,0.9942528735632183,47.17528735632184,7,0.42528735632183906,-4.646551724137931,-5.12565445026178,-8.439655172413794,-20.50261780104712
NO,7,1,1,1,13,2,2,30,40,taker_exit,587,351,0.5979557069846678,351,1.0,47.11965811965812,7,0.42450142450142453,-4.669515669515669,-5.126064735945485,-8.572649572649572,-20.50425894378194
NO,4,1,1,2,13,2,2,30,20,taker_exit,585,345,0.5897435897435898,341,0.9884057971014493,47.84347826086957,4,0.463768115942029,-1.4666666666666666,-5.126495726495727,-8.692753623188405,-20.505982905982908
NO,6,0,1,0,10,2,1,40,40,taker_exit,591,312,0.5279187817258884,312,1.0,48.083333333333336,6,0.4166666666666667,-6.416666666666667,-5.126903553299492,-9.711538461538462,-20.507614213197968
NO,3,0,1,0,12,1,0,40,20,taker_exit,593,317,0.5345699831365935,315,0.9936908517350158,47.8422712933754,3,0.43217665615141954,-4.624605678233438,-5.128161888701518,-9.593059936908517,-20.512647554806072
NO,4,1,1,3,12,1,1,30,20,taker_exit,585,345,0.5897435897435898,343,0.9942028985507246,47.84347826086957,4,0.463768115942029,-1.4666666666666666,-5.128205128205129,-8.695652173913043,-20.512820512820515
NO,5,1,1,0,10,2,1,40,30,taker_exit,592,352,0.5945945945945946,351,0.9971590909090909,48.3125,5,0.45454545454545453,-2.8579545454545454,-5.128378378378378,-8.625,-20.513513513513512
NO,6,0,1,0,10,2,2,20,20,taker_exit,567,310,0.54673721340388,308,0.9935483870967742,48.12258064516129,6,0.4161290322580645,-6.509677419354839,-5.128747795414462,-9.380645161290323,-20.514991181657848
NO,8,2,3,1,10,1,1,40,20,taker_exit,590,444,0.752542372881356,436,0.9819819819819819,44.4054054054054,8.247747747747749,0.42117117117117114,-2.2882882882882885,-5.128813559322034,-6.815315315315315,-20.515254237288136
NO,4,1,2,0,13,1,0,20,40,taker_exit,562,394,0.701067615658363,392,0.9949238578680203,48.47208121827411,4.126903553299492,0.4619289340101523,-2.279187817258883,-5.129893238434164,-7.317258883248731,-20.519572953736656
NO,7,0,2,0,13,1,0,20,30,taker_exit,573,366,0.6387434554973822,360,0.9836065573770492,45.92896174863388,7.158469945355192,0.41530054644808745,-4.398907103825136,-5.130890052356021,-8.032786885245901,-20.523560209424083
NO,3,0,1,0,11,2,0,40,40,taker_exit,593,317,0.5345699831365935,317,1.0,47.8422712933754,3,0.43217665615141954,-4.624605678233438,-5.1315345699831365,-9.599369085173501,-20.526138279932546
NO,7,2,1,0,10,2,0,40,40,taker_exit,591,370,0.626057529610829,370,1.0,47.18648648648649,7,0.4243243243243243,-4.754054054054054,-5.133671742808799,-8.2,-20.534686971235196
NO,8,2,2,0,12,2,0,40,40,taker_exit,590,415,0.7033898305084746,415,1.0,45.310843373493974,8.125301204819277,0.43132530120481927,-2.1783132530120484,-5.133898305084746,-7.298795180722892,-20.535593220338985
NO,7,0,2,0,13,1,1,20,30,taker_exit,573,366,0.6387434554973822,360,0.9836065573770492,45.92896174863388,7.158469945355192,0.41530054644808745,-4.398907103825136,-5.134380453752182,-8.03825136612022,-20.537521815008727
NO,7,2,1,0,11,1,2,30,30,taker_exit,587,370,0.6303236797274276,370,1.0,47.18648648648649,7,0.4243243243243243,-4.754054054054054,-5.1345826235093694,-8.145945945945947,-20.538330494037478
NO,10,0,2,2,13,1,0,30,40,taker_exit,577,354,0.6135181975736569,351,0.9915254237288136,40.88418079096045,10.152542372881356,0.3813559322033898,-2.748587570621469,-5.138648180242634,-8.375706214689265,-20.554592720970536
NO,8,1,3,0,10,1,1,30,40,taker_exit,584,430,0.7363013698630136,430,1.0,44.051162790697674,8.279069767441861,0.41627906976744183,-2.4232558139534883,-5.140410958904109,-6.981395348837209,-20.561643835616437
NO,9,2,3,2,12,1,1,30,30,taker_exit,581,436,0.7504302925989673,434,0.9954128440366973,42.658256880733944,9.23165137614679,0.4105504587155963,-1.603211009174312,-5.1411359724612735,-6.85091743119266,-20.564543889845094
NO,6,1,1,0,10,2,0,40,30,taker_exit,591,345,0.583756345177665,344,0.9971014492753624,48.62898550724638,6,0.43478260869565216,-5.15072463768116,-5.143824027072758,-8.81159420289855,-20.57529610829103
NO,4,1,1,1,10,2,2,20,20,taker_exit,562,344,0.6120996441281139,342,0.9941860465116279,47.85755813953488,4,0.46511627906976744,-1.3459302325581395,-5.144128113879003,-8.404069767441861,-20.576512455516013
NO,6,0,1,0,10,2,1,30,40,taker_exit,589,312,0.5297113752122241,312,1.0,48.083333333333336,6,0.4166666666666667,-6.416666666666667,-5.144312393887946,-9.711538461538462,-20.577249575551782
NO,7,2,1,0,11,2,0,30,20,taker_exit,587,370,0.6303236797274276,367,0.9918918918918919,47.18648648648649,7,0.4243243243243243,-4.754054054054054,-5.144804088586031,-8.162162162162161,-20.579216354344123
NO,3,1,1,0,13,2,1,30,30,taker_exit,590,356,0.6033898305084746,350,0.9831460674157303,48.10112359550562,3,0.44662921348314605,-3.438202247191011,-5.145762711864407,-8.52808988764045,-20.583050847457628
NO,7,1,1,1,11,1,1,20,40,taker_exit,573,348,0.6073298429319371,348,1.0,47.17528735632184,7,0.42528735632183906,-4.646551724137931,-5.146596858638744,-8.474137931034482,-20.586387434554975
NO,10,2,2,1,12,2,2,30,40,taker_exit,577,403,0.6984402079722704,403,1.0,43.42679900744417,10.109181141439207,0.40694789081885857,-2.732009925558313,-5.147313691507799,-7.369727047146402,-20.589254766031196
NO,5,0,1,3,13,2,2,40,20,taker_exit,592,322,0.543918918918919,318,0.9875776397515528,48.08074534161491,5,0.4472049689440994,-3.360248447204969,-5.148648648648648,-9.46583850931677,-20.594594594594593
NO,5,0,1,3,13,2,1,30,20,taker_exit,590,322,0.5457627118644067,318,0.9875776397515528,48.08074534161491,5,0.4472049689440994,-3.360248447204969,-5.149152542372882,-9.434782608695652,-20.596610169491527
NO,3,0,1,0,12,1,1,20,20,taker_exit,566,316,0.558303886925795,314,0.9936708860759493,47.857594936708864,3,0.43354430379746833,-4.503164556962025,-5.15017667844523,-9.224683544303797,-20.60070671378092
NO,10,1,2,1,13,1,1,40,30,taker_exit,585,387,0.6615384615384615,383,0.9896640826873385,41.87596899224806,10.126614987080103,0.39018087855297157,-2.8578811369509043,-5.150427350427351,-7.785529715762274,-20.601709401709403
NO,9,1,3,3,13,2,2,40,40,taker_exit,589,427,0.7249575551782682,427,1.0,42.05152224824356,9.276346604215457,0.40046838407494145,-2.0046838407494145,-5.151103565365026,-7.105386416861827,-20.604414261460104
NO,9,0,3,3,12,2,1,30,40,taker_exit,581,395,0.6798623063683304,395,1.0,40.470886075949366,9.29873417721519,0.3822784810126582,-2.2430379746835443,-5.151462994836489,-7.577215189873418,-20.605851979345957
NO,10,1,2,1,13,1,1,40,40,taker_exit,585,387,0.6615384615384615,384,0.9922480620155039,41.87596899224806,10.126614987080103,0.39018087855297157,-2.8578811369509043,-5.1521367521367525,-7.7881136950904395,-20.60854700854701
NO,4,2,1,2,10,1,0,40,20,taker_exit,590,375,0.635593220338983,371,0.9893333333333333,48.18666666666667,4,0.4613333333333333,-2.0533333333333332,-5.1525423728813555,-8.106666666666667,-20.610169491525422
NO,5,0,1,3,13,2,2,40,30,taker_exit,592,322,0.543918918918919,319,0.9906832298136646,48.08074534161491,5,0.4472049689440994,-3.360248447204969,-5.155405405405405,-9.478260869565217,-20.62162162162162
NO,7,2,1,0,10,1,0,40,40,taker_exit,591,370,0.626057529610829,370,1.0,47.18648648648649,7,0.4243243243243243,-4.754054054054054,-5.157360406091371,-8.237837837837837,-20.629441624365484
NO,3,0,1,0,11,2,0,30,30,taker_exit,590,317,0.5372881355932203,317,1.0,47.8422712933754,3,0.43217665615141954,-4.624605678233438,-5.157627118644068,-9.599369085173501,-20.63050847457627
NO,9,2,2,3,12,2,2,40,30,taker_exit,589,415,0.7045840407470289,413,0.9951807228915662,42.42650602409638,9.139759036144579,0.4072289156626506,-1.7036144578313253,-5.157894736842105,-7.320481927710843,-20.63157894736842
